,value,component,exp,Time
8,1.6045480322190997e-07,y-moist,high_step,2000-01-01 05:00:00
9,4.0869542772270506e-07,y-moist,high_step,2000-01-01 05:00:00
10,-8.913355387107913e-09,y-moist,high_step,2000-01-01 05:00:00
11,-2.3059898524024902e-07,y-moist,high_step,2000-01-01 05:00:00
12,-3.0828590524834e-07,y-moist,high_step,2000-01-01 05:00:00
13,-2.0570229963823294e-08,y-moist,high_step,2000-01-01 05:00:00
14,-1.877471902389516e-07,y-moist,high_step,2000-01-01 05:00:00
15,-3.5975119772047037e-07,y-moist,high_step,2000-01-01 05:00:00
16,-1.1429983715061098e-07,y-moist,high_step,2000-01-01 05:00:00
17,6.721822956023971e-07,y-moist,high_step,2000-01-01 05:00:00
18,1.0679239892397163e-07,y-moist,high_step,2000-01-01 05:00:00
19,7.017837901912571e-07,y-moist,high_step,2000-01-01 05:00:00
20,6.877502869429009e-07,y-moist,high_step,2000-01-01 05:00:00
21,2.9859816663702077e-07,y-moist,high_step,2000-01-01 05:00:00
22,-1.1455517778813373e-07,y-moist,high_step,2000-01-01 05:00:00
23,-3.62823186605965e-07,y-moist,high_step,2000-01-01 05:00:00
24,2.926960576132842e-07,y-moist,high_step,2000-01-01 05:00:00
25,-1.649392658009674e-07,y-moist,high_step,2000-01-01 05:00:00
26,3.3994365367107093e-07,y-moist,high_step,2000-01-01 05:00:00
27,1.0216121282269341e-08,y-moist,high_step,2000-01-01 05:00:00
28,-2.8202205726302054e-07,y-moist,high_step,2000-01-01 05:00:00
29,-2.708782460558723e-07,y-moist,high_step,2000-01-01 05:00:00
30,-1.5259774555076433e-09,y-moist,high_step,2000-01-01 05:00:00
31,3.6907377420902776e-07,y-moist,high_step,2000-01-01 05:00:00
32,5.510059395419376e-07,y-moist,high_step,2000-01-01 05:00:00
33,-3.021780869971735e-08,y-moist,high_step,2000-01-01 05:00:00
34,1.9107213233837683e-07,y-moist,high_step,2000-01-01 05:00:00
35,1.6555027571030223e-07,y-moist,high_step,2000-01-01 05:00:00
36,2.1178119880005397e-07,y-moist,high_step,2000-01-01 05:00:00
37,5.401120120041014e-07,y-moist,high_step,2000-01-01 05:00:00
38,4.086052740603918e-07,y-moist,high_step,2000-01-01 05:00:00
39,2.7036563210458553e-07,y-moist,high_step,2000-01-01 05:00:00
40,-8.405244216191932e-07,y-moist,high_step,2000-01-01 05:00:00
41,8.691329611565379e-08,y-moist,high_step,2000-01-01 05:00:00
42,-2.5136461090369266e-07,y-moist,high_step,2000-01-01 05:00:00
43,-2.988149674365559e-07,y-moist,high_step,2000-01-01 05:00:00
44,-2.710694335661401e-09,y-moist,high_step,2000-01-01 05:00:00
45,6.407041723832663e-07,y-moist,high_step,2000-01-01 05:00:00
46,-3.3334828231090796e-07,y-moist,high_step,2000-01-01 05:00:00
47,-3.657489173747308e-07,y-moist,high_step,2000-01-01 05:00:00
48,-2.729138941504061e-07,y-moist,high_step,2000-01-01 05:00:00
0,8.110019608247506e-07,z-moist,high_step,2000-01-01 05:00:00
1,6.038602736271634e-08,z-moist,high_step,2000-01-01 05:00:00
2,-2.0097434606190913e-07,z-moist,high_step,2000-01-01 05:00:00
3,-6.138637482890082e-08,z-moist,high_step,2000-01-01 05:00:00
4,-1.2732677152851902e-07,z-moist,high_step,2000-01-01 05:00:00
5,6.2776639942622075e-09,z-moist,high_step,2000-01-01 05:00:00
6,-8.66707208083023e-07,z-moist,high_step,2000-01-01 05:00:00
7,1.447803423374514e-06,z-moist,high_step,2000-01-01 05:00:00
8,1.4923456938395017e-06,z-moist,high_step,2000-01-01 05:00:00
9,-1.0826728082721746e-06,z-moist,high_step,2000-01-01 05:00:00
10,-1.7521608196481873e-06,z-moist,high_step,2000-01-01 05:00:00
11,-8.23772647948582e-07,z-moist,high_step,2000-01-01 05:00:00
12,-4.0215849758514873e-07,z-moist,high_step,2000-01-01 05:00:00
13,7.762323145436336e-07,z-moist,high_step,2000-01-01 05:00:00
14,2.721735700681994e-07,z-moist,high_step,2000-01-01 05:00:00
15,5.994211289960938e-07,z-moist,high_step,2000-01-01 05:00:00
16,1.2605946180941183e-06,z-moist,high_step,2000-01-01 05:00:00
17,1.2279786552667996e-06,z-moist,high_step,2000-01-01 05:00:00
18,2.479258500322511e-06,z-moist,high_step,2000-01-01 05:00:00
19,2.486173275716697e-06,z-moist,high_step,2000-01-01 05:00:00
20,4.7377495631528426e-07,z-moist,high_step,2000-01-01 05:00:00
21,1.3761374144520185e-06,z-moist,high_step,2000-01-01 05:00:00
22,4.426771303332305e-06,z-moist,high_step,2000-01-01 05:00:00
23,1.0160475091042022e-06,z-moist,high_step,2000-01-01 05:00:00
24,1.7724969553985174e-06,z-moist,high_step,2000-01-01 05:00:00
25,1.8082529636500756e-06,z-moist,high_step,2000-01-01 05:00:00
26,-1.6169784637757495e-06,z-moist,high_step,2000-01-01 05:00:00
27,-2.4218551366578176e-06,z-moist,high_step,2000-01-01 05:00:00
28,1.906920548622744e-06,z-moist,high_step,2000-01-01 05:00:00
29,7.582714934420736e-07,z-moist,high_step,2000-01-01 05:00:00
30,-7.300310520620285e-07,z-moist,high_step,2000-01-01 05:00:00
31,7.099466091847118e-07,z-moist,high_step,2000-01-01 05:00:00
32,-7.867704063088079e-07,z-moist,high_step,2000-01-01 05:00:00
33,-2.55300451211537e-06,z-moist,high_step,2000-01-01 05:00:00
34,1.0629031288472912e-06,z-moist,high_step,2000-01-01 05:00:00
35,2.659838705594781e-06,z-moist,high_step,2000-01-01 05:00:00
36,1.4861254316247716e-06,z-moist,high_step,2000-01-01 05:00:00
37,1.195575924047941e-06,z-moist,high_step,2000-01-01 05:00:00
38,3.3410379509854165e-07,z-moist,high_step,2000-01-01 05:00:00
39,4.6554531406941295e-07,z-moist,high_step,2000-01-01 05:00:00
40,9.144450054515766e-07,z-moist,high_step,2000-01-01 05:00:00
41,2.2503501688472076e-06,z-moist,high_step,2000-01-01 05:00:00
42,2.410699306881126e-06,z-moist,high_step,2000-01-01 05:00:00
43,8.845734233154527e-07,z-moist,high_step,2000-01-01 05:00:00
44,1.8987215206592898e-06,z-moist,high_step,2000-01-01 05:00:00
45,9.492136938851091e-07,z-moist,high_step,2000-01-01 05:00:00
46,-2.3333922388102812e-07,z-moist,high_step,2000-01-01 05:00:00
47,7.170962782788881e-07,z-moist,high_step,2000-01-01 05:00:00
48,3.6809681855802295e-06,z-moist,high_step,2000-01-01 05:00:00
